Exp Category,State,Year,Value
Own_Tax_Revenues,Andhra Pradesh ,2003-04,40120
Own_Tax_Revenues,Andhra Pradesh ,2004-05,47153
Own_Tax_Revenues,Andhra Pradesh ,2005-06,48306
Own_Tax_Revenues,Andhra Pradesh ,2006-07,56648
Own_Tax_Revenues,Andhra Pradesh ,2007-08,74875
Own_Tax_Revenues,Andhra Pradesh ,2008-09,80803.89
Own_Tax_Revenues,Andhra Pradesh ,2009-10,85074.79
Own_Tax_Revenues,Andhra Pradesh ,2010-11,100635.64
Own_Tax_Revenues,Andhra Pradesh ,2011-12,115881.55
Own_Tax_Revenues,Andhra Pradesh ,2012-13,129440.92
Own_Tax_Revenues,Andhra Pradesh ,2013-14,136629.27
Own_Tax_Revenues,Andhra Pradesh ,2014-15 (RE),111067.46
Own_Tax_Revenues,Andhra Pradesh ,2015-16 (BE),112048.99
Own_Tax_Revenues,Arunachal Pradesh,1980-81,–
Own_Tax_Revenues,Arunachal Pradesh,1981-82,–
Own_Tax_Revenues,Arunachal Pradesh,1982-83,–
Own_Tax_Revenues,Arunachal Pradesh,1983-84,–
Own_Tax_Revenues,Arunachal Pradesh,1984-85,–
Own_Tax_Revenues,Arunachal Pradesh,1985-86,–
Own_Tax_Revenues,Arunachal Pradesh,1986-87,251
Own_Tax_Revenues,Arunachal Pradesh,1987-88,348
Own_Tax_Revenues,Arunachal Pradesh,1988-89,326
Own_Tax_Revenues,Arunachal Pradesh,1989-90,392
Own_Tax_Revenues,Arunachal Pradesh,1990-91,398
Own_Tax_Revenues,Arunachal Pradesh,1991-92,443
Own_Tax_Revenues,Arunachal Pradesh,1992-93,503
Own_Tax_Revenues,Arunachal Pradesh,1993-94,575
Own_Tax_Revenues,Arunachal Pradesh,1994-95,691
Own_Tax_Revenues,Arunachal Pradesh,1995-96,803
Own_Tax_Revenues,Arunachal Pradesh,1996-97,891
Own_Tax_Revenues,Arunachal Pradesh,1997-98,972
Own_Tax_Revenues,Arunachal Pradesh,1998-99,1004
Own_Tax_Revenues,Arunachal Pradesh,1999-00,1098
Own_Tax_Revenues,Arunachal Pradesh,2000-01,1206
Own_Tax_Revenues,Arunachal Pradesh,2001-02,1381
Own_Tax_Revenues,Arunachal Pradesh,2002-03,1363
Own_Tax_Revenues,Arunachal Pradesh,2003-04,2192
Own_Tax_Revenues,Arunachal Pradesh,2004-05,2085
Own_Tax_Revenues,Arunachal Pradesh,2005-06,2437
Own_Tax_Revenues,Arunachal Pradesh,2006-07,2786
Own_Tax_Revenues,Arunachal Pradesh,2007-08,3068
Own_Tax_Revenues,Arunachal Pradesh,2008-09,4272.59
Own_Tax_Revenues,Arunachal Pradesh,2009-10,5236.62
Own_Tax_Revenues,Arunachal Pradesh,2010-11,5579.12
Own_Tax_Revenues,Arunachal Pradesh,2011-12,6665.17
Own_Tax_Revenues,Arunachal Pradesh,2012-13,6353.56
Own_Tax_Revenues,Arunachal Pradesh,2013-14,7781.63
Own_Tax_Revenues,Arunachal Pradesh,2014-15 (RE),11482.51
Own_Tax_Revenues,Arunachal Pradesh,2015-16 (BE),12712.91
Own_Tax_Revenues,Assam,1980-81,758
Own_Tax_Revenues,Assam,1981-82,618
Own_Tax_Revenues,Assam,1982-83,691
Own_Tax_Revenues,Assam,1983-84,942
Own_Tax_Revenues,Assam,1984-85,1165
Own_Tax_Revenues,Assam,1985-86,1207
Own_Tax_Revenues,Assam,1986-87,1586
Own_Tax_Revenues,Assam,1987-88,1794
Own_Tax_Revenues,Assam,1988-89,1855
Own_Tax_Revenues,Assam,1989-90,2266
Own_Tax_Revenues,Assam,1990-91,2689
Own_Tax_Revenues,Assam,1991-92,2763
Own_Tax_Revenues,Assam,1992-93,3136
Own_Tax_Revenues,Assam,1993-94,3620
Own_Tax_Revenues,Assam,1994-95,3998
Own_Tax_Revenues,Assam,1995-96,4390
Own_Tax_Revenues,Assam,1996-97,4267
Own_Tax_Revenues,Assam,1997-98,5022
Own_Tax_Revenues,Assam,1998-99,5204
Own_Tax_Revenues,Assam,1999-00,7086
Own_Tax_Revenues,Assam,2000-01,7631
Own_Tax_Revenues,Assam,2001-02,8550
Own_Tax_Revenues,Assam,2002-03,8936
Own_Tax_Revenues,Assam,2003-04,10596
Own_Tax_Revenues,Assam,2004-05,14745
Own_Tax_Revenues,Assam,2005-06,12088
Own_Tax_Revenues,Assam,2006-07,13485
Own_Tax_Revenues,Assam,2007-08,15150
Own_Tax_Revenues,Assam,2008-09,17485.86
Own_Tax_Revenues,Assam,2009-10,24968.3
Own_Tax_Revenues,Assam,2010-11,25946.97
Own_Tax_Revenues,Assam,2011-12,30268.93
Own_Tax_Revenues,Assam,2012-13,33747.64
Own_Tax_Revenues,Assam,2013-14,37178.4
Own_Tax_Revenues,Assam,2014-15 (RE),64979.96
Own_Tax_Revenues,Assam,2015-16 (BE),63602.17
Own_Tax_Revenues,Bihar,1980-81,1791
Own_Tax_Revenues,Bihar,1981-82,1871
Own_Tax_Revenues,Bihar,1982-83,1940
Own_Tax_Revenues,Bihar,1983-84,2144
Own_Tax_Revenues,Bihar,1984-85,2408
Own_Tax_Revenues,Bihar,1985-86,2966
Own_Tax_Revenues,Bihar,1986-87,3360
Own_Tax_Revenues,Bihar,1987-88,3914
Own_Tax_Revenues,Bihar,1988-89,4324
Own_Tax_Revenues,Bihar,1989-90,5219
Own_Tax_Revenues,Bihar,1990-91,6217
Own_Tax_Revenues,Bihar,1991-92,6805
Own_Tax_Revenues,Bihar,1992-93,7743
Own_Tax_Revenues,Bihar,1993-94,8433
Own_Tax_Revenues,Bihar,1994-95,8555
Own_Tax_Revenues,Bihar,1995-96,9417
Own_Tax_Revenues,Bihar,1996-97,9407
Own_Tax_Revenues,Bihar,1997-98,10216
Own_Tax_Revenues,Bihar,1998-99,12171
Own_Tax_Revenues,Bihar,1999-00,19548
Own_Tax_Revenues,Bihar,2000-01,16946
Own_Tax_Revenues,Bihar,2001-02,14869
Own_Tax_Revenues,Bihar,2002-03,17752
Own_Tax_Revenues,Bihar,2003-04,19134
Own_Tax_Revenues,Bihar,2004-05,20055
Own_Tax_Revenues,Bihar,2005-06,22568
Own_Tax_Revenues,Bihar,2006-07,27136
Own_Tax_Revenues,Bihar,2007-08,31573
Own_Tax_Revenues,Bihar,2008-09,37181.25
Own_Tax_Revenues,Bihar,2009-10,42796.03
Own_Tax_Revenues,Bihar,2010-11,50704.52
Own_Tax_Revenues,Bihar,2011-12,60180.03
Own_Tax_Revenues,Bihar,2012-13,69206.57
Own_Tax_Revenues,Bihar,2013-14,80405.17
Own_Tax_Revenues,Bihar,2014-15 (RE),132186.89
Own_Tax_Revenues,Bihar,2015-16 (BE),120685.32
Own_Tax_Revenues,Chhattisgarh,1980-81,–
Own_Tax_Revenues,Chhattisgarh,1981-82,–
Own_Tax_Revenues,Chhattisgarh,1982-83,–
Own_Tax_Revenues,Chhattisgarh,1983-84,–
Own_Tax_Revenues,Chhattisgarh,1984-85,–
Own_Tax_Revenues,Chhattisgarh,1985-86,–
Own_Tax_Revenues,Chhattisgarh,1986-87,–
Own_Tax_Revenues,Chhattisgarh,1987-88,–
Own_Tax_Revenues,Chhattisgarh,1988-89,–
Own_Tax_Revenues,Chhattisgarh,1989-90,–
Own_Tax_Revenues,Chhattisgarh,1990-91,–
Own_Tax_Revenues,Chhattisgarh,1991-92,–
Own_Tax_Revenues,Chhattisgarh,1992-93,–
Own_Tax_Revenues,Chhattisgarh,1993-94,–
Own_Tax_Revenues,Chhattisgarh,1994-95,–
Own_Tax_Revenues,Chhattisgarh,1995-96,–
Own_Tax_Revenues,Chhattisgarh,1996-97,–
Own_Tax_Revenues,Chhattisgarh,1997-98,–
Own_Tax_Revenues,Chhattisgarh,1998-99,–
Own_Tax_Revenues,Chhattisgarh,1999-00,–
Own_Tax_Revenues,Chhattisgarh,2000-01,1917
Own_Tax_Revenues,Chhattisgarh,2001-02,5624
Own_Tax_Revenues,Chhattisgarh,2002-03,6822
Own_Tax_Revenues,Chhattisgarh,2003-04,8951
Own_Tax_Revenues,Chhattisgarh,2004-05,9647
Own_Tax_Revenues,Chhattisgarh,2005-06,9725
Own_Tax_Revenues,Chhattisgarh,2006-07,11991
Own_Tax_Revenues,Chhattisgarh,2007-08,15029
Own_Tax_Revenues,Chhattisgarh,2008-09,17713.97
Own_Tax_Revenues,Chhattisgarh,2009-10,21558.72
Own_Tax_Revenues,Chhattisgarh,2010-11,23564.68
Own_Tax_Revenues,Chhattisgarh,2011-12,28720.69
Own_Tax_Revenues,Chhattisgarh,2012-13,34819.25
Own_Tax_Revenues,Chhattisgarh,2013-14,39441.94
Own_Tax_Revenues,Chhattisgarh,2014-15 (RE),55979.35
Own_Tax_Revenues,Chhattisgarh,2015-16 (BE),65810.7
Own_Tax_Revenues,Goa,1980-81,–
Own_Tax_Revenues,Goa,1981-82,–
Own_Tax_Revenues,Goa,1982-83,–
Own_Tax_Revenues,Goa,1983-84,–
Own_Tax_Revenues,Goa,1984-85,–
Own_Tax_Revenues,Goa,1985-86,–
Own_Tax_Revenues,Goa,1986-87,255
Own_Tax_Revenues,Goa,1987-88,258
Own_Tax_Revenues,Goa,1988-89,284
Own_Tax_Revenues,Goa,1989-90,327
Own_Tax_Revenues,Goa,1990-91,395
Own_Tax_Revenues,Goa,1991-92,466
Own_Tax_Revenues,Goa,1992-93,499
Own_Tax_Revenues,Goa,1993-94,558
Own_Tax_Revenues,Goa,1994-95,601
Own_Tax_Revenues,Goa,1995-96,943
Own_Tax_Revenues,Goa,1996-97,946
Own_Tax_Revenues,Goa,1997-98,1270
Own_Tax_Revenues,Goa,1998-99,1458
Own_Tax_Revenues,Goa,1999-00,1614
Own_Tax_Revenues,Goa,2000-01,1962
Own_Tax_Revenues,Goa,2001-02,2353
Own_Tax_Revenues,Goa,2002-03,2401
Own_Tax_Revenues,Goa,2003-04,2416
Own_Tax_Revenues,Goa,2004-05,2541
Own_Tax_Revenues,Goa,2005-06,2849
Own_Tax_Revenues,Goa,2006-07,3176
Own_Tax_Revenues,Goa,2007-08,3559
Own_Tax_Revenues,Goa,2008-09,4517.43
Own_Tax_Revenues,Goa,2009-10,5524.45
Own_Tax_Revenues,Goa,2010-11,6228.9
Own_Tax_Revenues,Goa,2011-12,6953.57
Own_Tax_Revenues,Goa,2012-13,7346.45
Own_Tax_Revenues,Goa,2013-14,8149.5
Own_Tax_Revenues,Goa,2014-15 (RE),10131.41
Own_Tax_Revenues,Goa,2015-16 (BE),13102.77
Own_Tax_Revenues,Gujarat,1980-81,1442
Own_Tax_Revenues,Gujarat,1981-82,1565
Own_Tax_Revenues,Gujarat,1982-83,1949
Own_Tax_Revenues,Gujarat,1983-84,2178
Own_Tax_Revenues,Gujarat,1984-85,2463
Own_Tax_Revenues,Gujarat,1985-86,2625
Own_Tax_Revenues,Gujarat,1986-87,3323
Own_Tax_Revenues,Gujarat,1987-88,4089
Own_Tax_Revenues,Gujarat,1988-89,4374
Own_Tax_Revenues,Gujarat,1989-90,4844
Own_Tax_Revenues,Gujarat,1990-91,5470
Own_Tax_Revenues,Gujarat,1991-92,6908
Own_Tax_Revenues,Gujarat,1992-93,7987
Own_Tax_Revenues,Gujarat,1993-94,8408
Own_Tax_Revenues,Gujarat,1994-95,9498
Own_Tax_Revenues,Gujarat,1995-96,10811
Own_Tax_Revenues,Gujarat,1996-97,12576
Own_Tax_Revenues,Gujarat,1997-98,14875
Own_Tax_Revenues,Gujarat,1998-99,19172
Own_Tax_Revenues,Gujarat,1999-00,21466
Own_Tax_Revenues,Gujarat,2000-01,27175
Own_Tax_Revenues,Gujarat,2001-02,25651
Own_Tax_Revenues,Gujarat,2002-03,26921
Own_Tax_Revenues,Gujarat,2003-04,32986
Own_Tax_Revenues,Gujarat,2004-05,34900
Own_Tax_Revenues,Gujarat,2005-06,34235
Own_Tax_Revenues,Gujarat,2006-07,39200
Own_Tax_Revenues,Gujarat,2007-08,42681
Own_Tax_Revenues,Gujarat,2008-09,51897.42
Own_Tax_Revenues,Gujarat,2009-10,60335.23
Own_Tax_Revenues,Gujarat,2010-11,71606.61
Own_Tax_Revenues,Gujarat,2011-12,79414.19
Own_Tax_Revenues,Gujarat,2012-13,98281.32
Own_Tax_Revenues,Gujarat,2013-14,104720.58
Own_Tax_Revenues,Gujarat,2014-15 (RE),125490.25
Own_Tax_Revenues,Gujarat,2015-16 (BE),137518.73
Own_Tax_Revenues,Haryana,1980-81,607
Own_Tax_Revenues,Haryana,1981-82,696
Own_Tax_Revenues,Haryana,1982-83,917
Own_Tax_Revenues,Haryana,1983-84,960
Own_Tax_Revenues,Haryana,1984-85,1120
Own_Tax_Revenues,Haryana,1985-86,1315
Own_Tax_Revenues,Haryana,1986-87,1509
Own_Tax_Revenues,Haryana,1987-88,1663
Own_Tax_Revenues,Haryana,1988-89,1879
Own_Tax_Revenues,Haryana,1989-90,2121
Own_Tax_Revenues,Haryana,1990-91,2397
Own_Tax_Revenues,Haryana,1991-92,2727
Own_Tax_Revenues,Haryana,1992-93,2956
Own_Tax_Revenues,Haryana,1993-94,4109
Own_Tax_Revenues,Haryana,1994-95,6912
Own_Tax_Revenues,Haryana,1995-96,6131
Own_Tax_Revenues,Haryana,1996-97,7831
Own_Tax_Revenues,Haryana,1997-98,7806
Own_Tax_Revenues,Haryana,1998-99,8581
Own_Tax_Revenues,Haryana,1999-00,8359
Own_Tax_Revenues,Haryana,2000-01,9159
Own_Tax_Revenues,Haryana,2001-02,10728
Own_Tax_Revenues,Haryana,2002-03,10582
Own_Tax_Revenues,Haryana,2003-04,15122
Own_Tax_Revenues,Haryana,2004-05,14442
Own_Tax_Revenues,Haryana,2005-06,14830
Own_Tax_Revenues,Haryana,2006-07,19638
Own_Tax_Revenues,Haryana,2007-08,22079
Own_Tax_Revenues,Haryana,2008-09,26368.17
Own_Tax_Revenues,Haryana,2009-10,32561.93
Own_Tax_Revenues,Haryana,2010-11,34434.23
Own_Tax_Revenues,Haryana,2011-12,39751.43
Own_Tax_Revenues,Haryana,2012-13,46511.92
Own_Tax_Revenues,Haryana,2013-14,48928.65
Own_Tax_Revenues,Haryana,2014-15 (RE),63772.43
Own_Tax_Revenues,Haryana,2015-16 (BE),71674.8
Own_Tax_Revenues,Himachal Pradesh,1980-81,338
Own_Tax_Revenues,Himachal Pradesh,1981-82,297
Own_Tax_Revenues,Himachal Pradesh,1982-83,353
Own_Tax_Revenues,Himachal Pradesh,1983-84,385
Own_Tax_Revenues,Himachal Pradesh,1984-85,479
Own_Tax_Revenues,Himachal Pradesh,1985-86,588
Own_Tax_Revenues,Himachal Pradesh,1986-87,648
Own_Tax_Revenues,Himachal Pradesh,1987-88,805
Own_Tax_Revenues,Himachal Pradesh,1988-89,985
Own_Tax_Revenues,Himachal Pradesh,1989-90,992
Own_Tax_Revenues,Himachal Pradesh,1990-91,1118
Own_Tax_Revenues,Himachal Pradesh,1991-92,2341
Own_Tax_Revenues,Himachal Pradesh,1992-93,1447
Own_Tax_Revenues,Himachal Pradesh,1993-94,1691
Own_Tax_Revenues,Himachal Pradesh,1994-95,2009
Own_Tax_Revenues,Himachal Pradesh,1995-96,2350
Own_Tax_Revenues,Himachal Pradesh,1996-97,2633
Own_Tax_Revenues,Himachal Pradesh,1997-98,3453
Own_Tax_Revenues,Himachal Pradesh,1998-99,4167
Own_Tax_Revenues,Himachal Pradesh,1999-00,4714
Own_Tax_Revenues,Himachal Pradesh,2000-01,5315
Own_Tax_Revenues,Himachal Pradesh,2001-02,5670
Own_Tax_Revenues,Himachal Pradesh,2002-03,6616
Own_Tax_Revenues,Himachal Pradesh,2003-04,8096
Own_Tax_Revenues,Himachal Pradesh,2004-05,8034
Own_Tax_Revenues,Himachal Pradesh,2005-06,8587
Own_Tax_Revenues,Himachal Pradesh,2006-07,10091
Own_Tax_Revenues,Himachal Pradesh,2007-08,10614
Own_Tax_Revenues,Himachal Pradesh,2008-09,12492.35
Own_Tax_Revenues,Himachal Pradesh,2009-10,14030.92
Own_Tax_Revenues,Himachal Pradesh,2010-11,16131.28
Own_Tax_Revenues,Himachal Pradesh,2011-12,17328.51
Own_Tax_Revenues,Himachal Pradesh,2012-13,20714.59
Own_Tax_Revenues,Himachal Pradesh,2013-14,21271.18
Own_Tax_Revenues,Himachal Pradesh,2014-15 (RE),24894.61
Own_Tax_Revenues,Himachal Pradesh,2015-16 (BE),28338.62
Own_Tax_Revenues,Jammu & Kashmir,1980-81,428
Own_Tax_Revenues,Jammu & Kashmir,1981-82,548
Own_Tax_Revenues,Jammu & Kashmir,1982-83,504
Own_Tax_Revenues,Jammu & Kashmir,1983-84,620
Own_Tax_Revenues,Jammu & Kashmir,1984-85,747
Own_Tax_Revenues,Jammu & Kashmir,1985-86,889
Own_Tax_Revenues,Jammu & Kashmir,1986-87,989
Own_Tax_Revenues,Jammu & Kashmir,1987-88,1269
Own_Tax_Revenues,Jammu & Kashmir,1988-89,1404
Own_Tax_Revenues,Jammu & Kashmir,1989-90,1611
Own_Tax_Revenues,Jammu & Kashmir,1990-91,2021
Own_Tax_Revenues,Jammu & Kashmir,1991-92,2286
Own_Tax_Revenues,Jammu & Kashmir,1992-93,2321
Own_Tax_Revenues,Jammu & Kashmir,1993-94,2593
Own_Tax_Revenues,Jammu & Kashmir,1994-95,3339
Own_Tax_Revenues,Jammu & Kashmir,1995-96,3573
Own_Tax_Revenues,Jammu & Kashmir,1996-97,4021
Own_Tax_Revenues,Jammu & Kashmir,1997-98,4893
Own_Tax_Revenues,Jammu & Kashmir,1998-99,5849
Own_Tax_Revenues,Jammu & Kashmir,1999-00,7108
Own_Tax_Revenues,Jammu & Kashmir,2000-01,7829
Own_Tax_Revenues,Jammu & Kashmir,2001-02,8050
Own_Tax_Revenues,Jammu & Kashmir,2002-03,8738
Own_Tax_Revenues,Jammu & Kashmir,2003-04,8817
Own_Tax_Revenues,Jammu & Kashmir,2004-05,11127
Own_Tax_Revenues,Jammu & Kashmir,2005-06,13467
Own_Tax_Revenues,Jammu & Kashmir,2006-07,13873
Own_Tax_Revenues,Jammu & Kashmir,2007-08,17046
Own_Tax_Revenues,Jammu & Kashmir,2008-09,18749.89
Own_Tax_Revenues,Jammu & Kashmir,2009-10,22518.56
Own_Tax_Revenues,Jammu & Kashmir,2010-11,25568.92
Own_Tax_Revenues,Jammu & Kashmir,2011-12,29856.23
Own_Tax_Revenues,Jammu & Kashmir,2012-13,31778.03
Own_Tax_Revenues,Jammu & Kashmir,2013-14,31908.7
Own_Tax_Revenues,Jammu & Kashmir,2014-15 (RE),42471.21
Own_Tax_Revenues,Jammu & Kashmir,2015-16 (BE),45919.52
Own_Tax_Revenues,Jharkhand,1980-81,–
Own_Tax_Revenues,Jharkhand,1981-82,–
Own_Tax_Revenues,Jharkhand,1982-83,–
Own_Tax_Revenues,Jharkhand,1983-84,–
Own_Tax_Revenues,Jharkhand,1984-85,–
Own_Tax_Revenues,Jharkhand,1985-86,–
Own_Tax_Revenues,Jharkhand,1986-87,–
Own_Tax_Revenues,Jharkhand,1987-88,–
Own_Tax_Revenues,Jharkhand,1988-89,–
Own_Tax_Revenues,Jharkhand,1989-90,–
Own_Tax_Revenues,Jharkhand,1990-91,–
Own_Tax_Revenues,Jharkhand,1991-92,–
Own_Tax_Revenues,Jharkhand,1992-93,–
Own_Tax_Revenues,Jharkhand,1993-94,–
Own_Tax_Revenues,Jharkhand,1994-95,–
Own_Tax_Revenues,Jharkhand,1995-96,–
Own_Tax_Revenues,Jharkhand,1996-97,–
Own_Tax_Revenues,Jharkhand,1997-98,–
Own_Tax_Revenues,Jharkhand,1998-99,–
Own_Tax_Revenues,Jharkhand,1999-00,–
Own_Tax_Revenues,Jharkhand,2000-01,–
Own_Tax_Revenues,Jharkhand,2001-02,7934
Own_Tax_Revenues,Jharkhand,2002-03,9809
Own_Tax_Revenues,Jharkhand,2003-04,9738
Own_Tax_Revenues,Jharkhand,2004-05,11635
Own_Tax_Revenues,Jharkhand,2005-06,13417
Own_Tax_Revenues,Jharkhand,2006-07,15726
Own_Tax_Revenues,Jharkhand,2007-08,18360
Own_Tax_Revenues,Jharkhand,2008-09,20641.47
Own_Tax_Revenues,Jharkhand,2009-10,22712.77
Own_Tax_Revenues,Jharkhand,2010-11,26502.04
Own_Tax_Revenues,Jharkhand,2011-12,26007.07
Own_Tax_Revenues,Jharkhand,2012-13,30399.82
Own_Tax_Revenues,Jharkhand,2013-14,30063.74
Own_Tax_Revenues,Jharkhand,2014-15 (RE),50839.55
Own_Tax_Revenues,Jharkhand,2015-16 (BE),55492.95
Own_Tax_Revenues,Karnataka,1980-81,1302
Own_Tax_Revenues,Karnataka,1981-82,1409
Own_Tax_Revenues,Karnataka,1982-83,1739
Own_Tax_Revenues,Karnataka,1983-84,2002
Own_Tax_Revenues,Karnataka,1984-85,2615
Own_Tax_Revenues,Karnataka,1985-86,2894
Own_Tax_Revenues,Karnataka,1986-87,3069
Own_Tax_Revenues,Karnataka,1987-88,3437
Own_Tax_Revenues,Karnataka,1988-89,3778
Own_Tax_Revenues,Karnataka,1989-90,4401
Own_Tax_Revenues,Karnataka,1990-91,4979
Own_Tax_Revenues,Karnataka,1991-92,6248
Own_Tax_Revenues,Karnataka,1992-93,7100
Own_Tax_Revenues,Karnataka,1993-94,8089
Own_Tax_Revenues,Karnataka,1994-95,8859
Own_Tax_Revenues,Karnataka,1995-96,10406
Own_Tax_Revenues,Karnataka,1996-97,11981
Own_Tax_Revenues,Karnataka,1997-98,12601
Own_Tax_Revenues,Karnataka,1998-99,14886
Own_Tax_Revenues,Karnataka,1999-00,17818
Own_Tax_Revenues,Karnataka,2000-01,19664
Own_Tax_Revenues,Karnataka,2001-02,21938
Own_Tax_Revenues,Karnataka,2002-03,24074
Own_Tax_Revenues,Karnataka,2003-04,29267
Own_Tax_Revenues,Karnataka,2004-05,34246
Own_Tax_Revenues,Karnataka,2005-06,34973
Own_Tax_Revenues,Karnataka,2006-07,44085
Own_Tax_Revenues,Karnataka,2007-08,48031
Own_Tax_Revenues,Karnataka,2008-09,54038.82
Own_Tax_Revenues,Karnataka,2009-10,62963.51
Own_Tax_Revenues,Karnataka,2010-11,71934.09
Own_Tax_Revenues,Karnataka,2011-12,85756.16
Own_Tax_Revenues,Karnataka,2012-13,96601.17
Own_Tax_Revenues,Karnataka,2013-14,110648.7
Own_Tax_Revenues,Karnataka,2014-15 (RE),132835.44
Own_Tax_Revenues,Karnataka,2015-16 (BE),140534.43
Own_Tax_Revenues,Kerala,1980-81,855
Own_Tax_Revenues,Kerala,1981-82,1086
Own_Tax_Revenues,Kerala,1982-83,996
Own_Tax_Revenues,Kerala,1983-84,1322
Own_Tax_Revenues,Kerala,1984-85,1572
Own_Tax_Revenues,Kerala,1985-86,1969
Own_Tax_Revenues,Kerala,1986-87,2162
Own_Tax_Revenues,Kerala,1987-88,2251
Own_Tax_Revenues,Kerala,1988-89,2521
Own_Tax_Revenues,Kerala,1989-90,2889
Own_Tax_Revenues,Kerala,1990-91,3376
Own_Tax_Revenues,Kerala,1991-92,4005
Own_Tax_Revenues,Kerala,1992-93,4363
Own_Tax_Revenues,Kerala,1993-94,5138
Own_Tax_Revenues,Kerala,1994-95,5959
Own_Tax_Revenues,Kerala,1995-96,6922
Own_Tax_Revenues,Kerala,1996-97,7943
Own_Tax_Revenues,Kerala,1997-98,9818
Own_Tax_Revenues,Kerala,1998-99,10611
Own_Tax_Revenues,Kerala,1999-00,12900
Own_Tax_Revenues,Kerala,2000-01,13149
Own_Tax_Revenues,Kerala,2001-02,13132
Own_Tax_Revenues,Kerala,2002-03,16967
Own_Tax_Revenues,Kerala,2003-04,19769
Own_Tax_Revenues,Kerala,2004-05,20276
Own_Tax_Revenues,Kerala,2005-06,21115
Own_Tax_Revenues,Kerala,2006-07,23159
Own_Tax_Revenues,Kerala,2007-08,28692
Own_Tax_Revenues,Kerala,2008-09,32553.5
Own_Tax_Revenues,Kerala,2009-10,35833.48
Own_Tax_Revenues,Kerala,2010-11,40765.26
Own_Tax_Revenues,Kerala,2011-12,53789.14
Own_Tax_Revenues,Kerala,2012-13,62032.26
Own_Tax_Revenues,Kerala,2013-14,69369.89
Own_Tax_Revenues,Kerala,2014-15 (RE),82947.71
Own_Tax_Revenues,Kerala,2015-16 (BE),99277.74
Own_Tax_Revenues,Madhya Pradesh,1980-81,1590
Own_Tax_Revenues,Madhya Pradesh,1981-82,1677
Own_Tax_Revenues,Madhya Pradesh,1982-83,1938
Own_Tax_Revenues,Madhya Pradesh,1983-84,2324
Own_Tax_Revenues,Madhya Pradesh,1984-85,2522
Own_Tax_Revenues,Madhya Pradesh,1985-86,2916
Own_Tax_Revenues,Madhya Pradesh,1986-87,3349
Own_Tax_Revenues,Madhya Pradesh,1987-88,3932
Own_Tax_Revenues,Madhya Pradesh,1988-89,4596
Own_Tax_Revenues,Madhya Pradesh,1989-90,4823
Own_Tax_Revenues,Madhya Pradesh,1990-91,5899
Own_Tax_Revenues,Madhya Pradesh,1991-92,6637
Own_Tax_Revenues,Madhya Pradesh,1992-93,7663
Own_Tax_Revenues,Madhya Pradesh,1993-94,8878
Own_Tax_Revenues,Madhya Pradesh,1994-95,9315
Own_Tax_Revenues,Madhya Pradesh,1995-96,10582
Own_Tax_Revenues,Madhya Pradesh,1996-97,13093
Own_Tax_Revenues,Madhya Pradesh,1997-98,14225
Own_Tax_Revenues,Madhya Pradesh,1998-99,15968
Own_Tax_Revenues,Madhya Pradesh,1999-00,17957
Own_Tax_Revenues,Madhya Pradesh,2000-01,16924
Own_Tax_Revenues,Madhya Pradesh,2001-02,16960
Own_Tax_Revenues,Madhya Pradesh,2002-03,18989
Own_Tax_Revenues,Madhya Pradesh,2003-04,23923
Own_Tax_Revenues,Madhya Pradesh,2004-05,29413
Own_Tax_Revenues,Madhya Pradesh,2005-06,28975
Own_Tax_Revenues,Madhya Pradesh,2006-07,30217
Own_Tax_Revenues,Madhya Pradesh,2007-08,35265
Own_Tax_Revenues,Madhya Pradesh,2008-09,40030.26
Own_Tax_Revenues,Madhya Pradesh,2009-10,50032.45
Own_Tax_Revenues,Madhya Pradesh,2010-11,60055.18
Own_Tax_Revenues,Madhya Pradesh,2011-12,80658.96
Own_Tax_Revenues,Madhya Pradesh,2012-13,83497.32
Own_Tax_Revenues,Madhya Pradesh,2013-14,89764.16
Own_Tax_Revenues,Madhya Pradesh,2014-15 (RE),123389.57
Own_Tax_Revenues,Madhya Pradesh,2015-16 (BE),135972.07
Own_Tax_Revenues,Maharashtra,1980-81,2613
Own_Tax_Revenues,Maharashtra,1981-82,3088
Own_Tax_Revenues,Maharashtra,1982-83,3585
Own_Tax_Revenues,Maharashtra,1983-84,4244
Own_Tax_Revenues,Maharashtra,1984-85,5063
Own_Tax_Revenues,Maharashtra,1985-86,5732
Own_Tax_Revenues,Maharashtra,1986-87,6412
Own_Tax_Revenues,Maharashtra,1987-88,6929
Own_Tax_Revenues,Maharashtra,1988-89,8102
Own_Tax_Revenues,Maharashtra,1989-90,9737
Own_Tax_Revenues,Maharashtra,1990-91,10772
Own_Tax_Revenues,Maharashtra,1991-92,12052
Own_Tax_Revenues,Maharashtra,1992-93,14014
Own_Tax_Revenues,Maharashtra,1993-94,15983
Own_Tax_Revenues,Maharashtra,1994-95,20026
Own_Tax_Revenues,Maharashtra,1995-96,21377
Own_Tax_Revenues,Maharashtra,1996-97,25005
Own_Tax_Revenues,Maharashtra,1997-98,27675
Own_Tax_Revenues,Maharashtra,1998-99,30317
Own_Tax_Revenues,Maharashtra,1999-00,38244
Own_Tax_Revenues,Maharashtra,2000-01,42208
Own_Tax_Revenues,Maharashtra,2001-02,42480
Own_Tax_Revenues,Maharashtra,2002-03,47217
